"LUV, 9, 8, 2, 2",0.798423423423
"RGB, 12, 8, 2, ALL",0.966216216216
"RGB, 12, 8, 2, 1",0.949324324324
"HLS, 6, 8, 2, ALL",0.96875
"YUV, 6, 8, 2, 0",0.946509009009
"HLS, 12, 8, 2, ALL",0.976632882883
"YCrCb, 12, 4, 4, 2",0.903153153153
"YCrCb, 6, 8, 4, 2",0.907657657658
"LUV, 6, 12, 2, 1",0.646677927928
"YUV, 12, 4, 2, 0",0.951013513514
"YUV, 6, 8, 2, ALL",0.97972972973
"YCrCb, 6, 12, 2, ALL",0.973536036036
"HLS, 6, 12, 2, 0",0.890484234234
"YCrCb, 9, 4, 4, ALL",0.981981981982
"YCrCb, 9, 8, 2, 2",0.906531531532
"HLS, 6, 4, 2, 1",0.928490990991
"HLS, 6, 8, 2, 0",0.914132882883
"RGB, 6, 8, 2, 1",0.934684684685
"HSV, 6, 4, 2, 0",0.885698198198
"HLS, 9, 12, 2, ALL",0.971846846847
"RGB, 9, 12, 2, 2",0.947353603604
"YUV, 9, 4, 2, 0",0.948761261261
"YUV, 9, 12, 2, 0",0.943130630631
"LUV, 12, 12, 2, 2",0.755630630631
"YCrCb, 9, 12, 2, 0",0.938626126126
"RGB, 6, 12, 2, 0",0.930461711712
"RGB, 6, 4, 2, 2",0.938344594595
"YCrCb, 12, 12, 2, 0",0.940315315315
"LUV, 6, 12, 2, ALL",0.939470720721
"YCrCb, 9, 12, 2, ALL",0.976632882883
"HLS, 9, 4, 2, 0",0.900337837838
"RGB, 12, 4, 2, 0",0.936092342342
"HLS, 6, 12, 2, ALL",0.958896396396
"YCrCb, 6, 8, 4, 0",0.95213963964
"LUV, 6, 12, 2, 0",0.935247747748
"LUV, 9, 4, 2, ALL",0.980855855856
"RGB, 12, 12, 2, 2",0.947916666667
"RGB, 6, 12, 2, 1",0.932713963964
"LUV, 9, 4, 2, 0",0.951013513514
"YUV, 9, 8, 2, 0",0.945664414414
"HLS, 12, 8, 2, 1",0.945101351351
"YCrCb, 6, 4, 2, 2",0.902871621622
"LUV, 12, 4, 2, ALL",0.97972972973
"YCrCb, 12, 12, 2, 2",0.917511261261
"RGB, 6, 4, 2, ALL",0.958051801802
"HLS, 12, 4, 2, 0",0.91356981982
"YCrCb, 12, 8, 2, 0",0.943975225225
"YCrCb, 12, 12, 4, 1",0.938907657658
"YCrCb, 12, 4, 4, ALL",0.987331081081
"RGB, 12, 8, 2, 2",0.94115990991
"HSV, 12, 4, 2, 2",0.956081081081
"YCrCb, 12, 8, 4, 2",0.907939189189
"LUV, 9, 12, 2, 0",0.939189189189
"HSV, 12, 12, 2, 2",0.943693693694
"HSV, 12, 8, 2, 1",0.892173423423
"HLS, 6, 12, 2, 2",0.882601351351
"HSV, 6, 4, 2, 1",0.886261261261
"RGB, 9, 4, 2, 1",0.951013513514
"HSV, 9, 8, 2, 1",0.892173423423
"YCrCb, 9, 4, 4, 1",0.921734234234
"HSV, 9, 8, 2, 0",0.904560810811
"LUV, 12, 8, 2, 0",0.952984234234
"YUV, 12, 12, 2, 2",0.915259009009
"HSV, 6, 12, 2, 1",0.875563063063
"YUV, 9, 4, 2, ALL",0.980574324324
"YCrCb, 9, 8, 4, 1",0.924268018018
"YCrCb, 6, 4, 2, 0",0.943975225225
"YCrCb, 12, 12, 2, ALL",0.973536036036
"RGB, 9, 12, 2, 1",0.951013513514
"HSV, 9, 12, 2, ALL",0.969313063063
"HLS, 12, 12, 2, ALL",0.970720720721
"YCrCb, 12, 8, 4, ALL",0.980292792793
"YCrCb, 6, 12, 4, 0",0.927364864865
"RGB, 12, 4, 2, 1",0.948198198198
"YUV, 12, 12, 2, ALL",0.981137387387
"YCrCb, 9, 4, 2, 1",0.914977477477
"HSV, 9, 4, 2, ALL",0.980292792793
"YUV, 9, 12, 2, 1",0.94481981982
"YCrCb, 12, 8, 2, ALL",0.984515765766
"LUV, 9, 12, 2, 1",0.642173423423
"YCrCb, 6, 4, 2, ALL",0.978603603604
"YCrCb, 6, 4, 4, ALL",0.977195945946
"RGB, 6, 12, 2, 2",0.928209459459
"HSV, 6, 8, 2, 0",0.902308558559
"HSV, 9, 8, 2, 2",0.943693693694
"YCrCb, 6, 12, 4, ALL",0.964808558559
"YCrCb, 12, 4, 2, 1",0.910472972973
"HSV, 6, 12, 2, ALL",0.956644144144
"YUV, 6, 8, 2, 2",0.913851351351
"YUV, 12, 4, 2, 2",0.897804054054
"RGB, 12, 8, 2, 0",0.938626126126
"RGB, 6, 4, 2, 0",0.936936936937
"HLS, 9, 4, 2, 1",0.945664414414
"YCrCb, 12, 4, 2, 2",0.897522522523
"HSV, 6, 8, 2, 1",0.907376126126
"LUV, 12, 8, 2, 2",0.792792792793
"HSV, 6, 4, 2, ALL",0.975506756757
"YUV, 9, 8, 2, 1",0.928209459459
"LUV, 6, 4, 2, 1",0.719594594595
"LUV, 12, 4, 2, 1",0.708051801802
"YCrCb, 6, 4, 2, 1",0.914977477477
"HLS, 9, 12, 2, 0",0.907094594595
"YCrCb, 9, 12, 2, 2",0.919763513514
"HSV, 12, 4, 2, ALL",0.980011261261
"YUV, 9, 8, 2, 2",0.903716216216
"LUV, 9, 12, 2, 2",0.742398648649
"HSV, 12, 4, 2, 0",0.920326576577
"HLS, 9, 8, 2, 1",0.94481981982
"RGB, 9, 12, 2, ALL",0.955236486486
"YCrCb, 9, 8, 2, 1",0.931587837838
"YCrCb, 6, 8, 2, ALL",0.977759009009
"HSV, 12, 12, 2, 0",0.922297297297
"HSV, 6, 12, 2, 2",0.940033783784
"HSV, 12, 12, 2, 1",0.884009009009
"HLS, 9, 8, 2, ALL",0.980011261261
"YUV, 12, 8, 2, 1",0.93384009009
"HSV, 9, 4, 2, 1",0.875281531532
"LUV, 9, 4, 2, 1",0.708333333333
"HSV, 6, 8, 2, 2",0.937781531532
"HLS, 12, 12, 2, 2",0.875281531532
"YUV, 9, 4, 2, 1",0.923141891892
"LUV, 12, 8, 2, 1",0.710022522523
"RGB, 12, 12, 2, 0",0.932432432432
"YUV, 9, 12, 2, ALL",0.974943693694
"HLS, 9, 4, 2, 2",0.867961711712
"YCrCb, 9, 12, 4, 0",0.935529279279
"LUV, 9, 12, 2, ALL",0.953265765766
"YUV, 12, 8, 2, ALL",0.985078828829
"HLS, 6, 12, 2, 1",0.936373873874
"YCrCb, 6, 12, 2, 2",0.925394144144
"HSV, 9, 4, 2, 0",0.907939189189
"YCrCb, 12, 12, 2, 1",0.943412162162
"HLS, 9, 12, 2, 2",0.880349099099
"RGB, 12, 12, 2, 1",0.940033783784
"RGB, 6, 4, 2, 1",0.945101351351
"YCrCb, 6, 8, 2, 0",0.947635135135
"YCrCb, 9, 4, 2, ALL",0.985923423423
"YCrCb, 6, 8, 4, ALL",0.973817567568
"HLS, 9, 12, 2, 1",0.947353603604
"HSV, 9, 8, 2, ALL",0.978885135135
